324,677057000,LIDER AMIRAL        ,5IM674 ,7700427,86,16,2019-12-04 14:59:33.770
325,677071800,FORWARD,5IM818,8231007,114,13,2019-11-08 19:45:30.930
326,677080700,VERLAINE            ,5IM909 ,8841694,113,13,2020-01-26 12:38:14.993
328,999999999,BULK-ST1,BULKST1,8636805,121,18,2020-02-11 04:44:00.473
329,256255000,AZOV CONCEPT,9HPR8,9345726,142,18,2019-12-28 12:51:34.970
330,273372820,SHKVAL,"",0,27,6,2020-02-11 09:59:44.823
332,273434860,BLACKWOOD,UGGE,8869945,138,17,2020-01-03 04:59:57.783
333,273444450,OZERNYI 207         ,UBZR5  ,0,49,8,2019-11-19 13:32:56.677
334,214181714,ILYA MUROMETS,ERQN ,8866333,0,0,2020-01-20 14:59:26.813
335,249615000,HAZAR               ,9HA4315,9674921,173,27,2020-02-02 04:59:58.183
336,255806048,NORDORINOCO         ,CQIR7  ,9741712,190,28,2019-09-27 14:59:56.527
337,256914000,MUGAN               ,9HA2962,9575333,140,16,2019-12-08 14:59:42.627
338,271042996,BEYLERBEYI          ,TCSK7  ,9480370,120,20,2019-12-04 04:59:43.890
339,273050505,R1018DD             ,"",,8,3,2020-01-30 16:21:09.553
340,273272000,VOLGONEFT-164 ,UAAL,0,133,17,2019-10-16 04:59:27.577
341,273330970,OREL-4,UBJK9,8853714,108,14,2019-11-11 14:59:40.390
342,273339480,GLARD-1             ,UBNK7  ,9679373,140,17,2020-02-08 19:59:19.800
343,273343200,NEFTERUDOVOZ-57M,UEXB   ,8726222,119,13,2020-01-25 00:27:18.197
344,273353720,MEKHANIK PANTELEEV,UBFH5,9598385,141,17,2019-10-03 04:59:13.540
345,273354140,KAPITAN KADOMTSEV,"",9584401,140,17,2019-11-24 09:42:47.113
346,273372000,AKHMAT_KADYROV      ,UINU   ,8954946,0,0,2020-01-16 04:58:31.913
347,273379680,VLADIMIR LUGOVSKOY,"",0,24,5,2020-02-11 09:59:03.963
348,273412410,OKHTA               ,UDWL   ,8857265,132,16,2019-10-15 14:59:51.490
349,273415140,AVIOR,UHFR,9164512,134,21,2020-02-01 23:59:54.177
350,273422740,OMEGA,UHVA,8857071,108,15,2020-02-11 09:53:28.077
351,273426910,VOLGONEFT-119,UIHZ,8942527,132,17,2019-09-23 09:59:47.537
352,273436820,VOLGO-DON 5065,UAPE,8872734,138,17,2019-09-26 20:38:01.353
353,273438720,VOLGO-DON 191       , UCGX  ,8943129,0,0,2019-10-02 14:57:56.570
354,273448440,"","",,18,5,2019-09-14 04:59:25.207
355,373769000,VOLGO_BALT226       ,3EAO5  ,8841711,114,13,2020-02-11 09:50:14.510
356,636014189,NS ARCTIC           ,A8SA7  ,9413547,250,44,2019-09-10 19:59:59.070
357,636017597,SEAPOWER I          ,9HA5131,9214331,225,32,2019-09-17 04:59:36.180
358,677071900,RENAISSANCE,5IM819,8857875,113,13,2019-10-19 23:59:54.293
359,273310100,INZHENER NAZAROV    ,UAGO   ,8867155,132,16,2019-12-12 11:22:49.777
360,273316700,ODESSIT,UAPT,8728086,114,13,2020-01-25 01:37:31.560
361,273331900,VOLGO-BALT 245,UIDG,8230596,114,13,2020-01-22 19:59:48.223
362,273342310,VOLGO-DON 199,VD199 ,8863094,138,16,2019-10-29 14:59:44.577
363,273351280,NEVA-LEADER 1,UBAJ4,9598816,140,17,2020-02-06 09:59:59.997
364,273357040,VOLGONEFT-234,UBRB-5,0,133,15,2019-10-29 04:58:17.407
365,273359760,SANAR 4,UBPI3,9476771,140,17,2020-02-10 03:04:43.077
366,273399100,NIKOLAY UGODNIK,UBKM2,8866852,106,16,2020-01-31 14:59:43.140
367,273439590,SMART               ,UFUO   ,8943428,108,15,2020-01-31 09:59:41.073
368,273999444,TAYA,0,,8,3,2020-02-03 08:19:58.127
369,357600000,FAVORITE            ,3FDQ4  ,8844074,138,16,2020-02-11 09:42:10.657
370,207124000,SAKAR               ,LZFS   ,9104811,169,25,2020-01-20 23:59:35.583
371,207834460,PATRA 3,LZH3446,8000836,138,19,2020-01-26 19:59:22.350
372,214181607,BISLAN,ERPG,6919514,114,13,2019-12-27 14:59:37.340
373,256228000,CHELSEA-3,9HOU8,9361392,138,16,2020-02-11 09:55:43.417
374,273145123,PGS-123,"",0,63,10,2019-12-10 14:56:56.317
375,273211310,"","",,17,5,2019-09-27 19:59:31.300
376,273330700,ONERIVA 42,UBIK,8862325,105,16,2020-02-01 14:59:25.767
377,273340950,STALNOY/PT82002 ,UBOM2 ,0,117,17,2019-11-10 23:59:56.200
378,273352260,ALEKSANDR SHEMAGIN,UBJI3,9612909,715,75,2020-02-10 09:59:53.163
379,273370570,INYA,UBLN4,8423258,55,12,2019-09-17 23:58:48.183
380,273371100,VOLGO DON 219       ,UCWN   ,8959207,139,17,2020-02-11 09:55:51.867
381,273375360,SYNERGY 2    ,UALW ,9777670,141,17,2019-12-06 23:59:34.040
382,273398840,"","",,15,5,
383,273416810,ALPHA ,UGYY,8881292,108,15,2020-02-02 14:59:46.410
384,273425510,LIDIA V,UILK,8230211,114,13,2020-02-08 09:59:29.943
385,273433340,SVIATOI PAVEL,"",,12,4,2019-09-14 09:42:22.340
386,273438710,NIKOLAI PSOMIADI,UDWO ,8858439,108,15,2020-01-09 14:58:27.877
387,273440780,ARMADA TRADER,UHAP,9297199,139,17,2020-02-11 09:59:15.660
388,273446260,LAMBRO KACHIONI,V4ZQ3,7818391,82,12,2020-02-11 09:51:09.927
389,273449610,NAVIS-2,UBWR6,9868742,124,17,2020-01-29 09:59:57.780
390,518915000,BLUES               ,E5U2862,8901030,99,13,2019-11-09 04:59:57.113
391,671853000,ISLAND BAY          ,5VER6  ,7528790,109,17,2020-01-27 06:25:25.010
392,677033600,OCTOPUS S,5IM436,7636743,118,16,2019-10-25 23:59:18.647
393,215123000,ALENA,9HDD7,8857772,139,16,2020-02-07 14:59:37.793
394,229810000,KHOSROV BEY         ,9HA3630,9437347,98,17,2019-09-16 23:59:19.253
395,256776000,CHELSEA-5           ,9HCE9  ,9386158,137,16,2020-01-31 23:59:48.177
396,273310950,RUSICH-7            ,UBUI   ,9346550,128,16,2020-01-27 14:58:35.090
397,273313860,MAIA,UBGE2,9417050,141,17,2020-02-10 23:59:02.820
398,273320600,SORMOVSKIY-3054     ,UIRU   ,8222393,0,0,2020-02-08 14:59:46.200
399,273322210,GLARD-2             ,UGZA   ,9687980,140,17,2020-02-06 09:59:45.193
400,273328500,SORMOVSKIY 3052     ,UISO   ,8222379,119,13,2020-01-16 09:59:29.710
401,273332300,VOLGO-BALT 208 ,UBLP,8230364,114,13,2019-11-10 05:00:01.917
402,273347800,NEFTERUDOVOZ-47M,UFFP   ,8227381,119,13,2020-01-30 14:59:49.760
403,273356340,KAPITAN AFANASYEV,"",9584413,140,17,2019-11-24 09:33:48.007
404,273372890,LINTER 1,"",8111348,30,8,2020-02-11 09:54:05.983
406,273395760,ORIENTIR,-,,20,5,2020-02-11 09:56:08.260
407,273419410,DVINA               ,UIYL   ,8866773,108,14,2020-01-26 13:24:03.920
408,273433443,MIRCHIK,0,,4,2,2019-11-27 08:15:14.280
409,273440400,RK-41,UGNO,0,20,6,2020-02-11 09:59:37.660
410,273447280,ANNENKOV,UCVC,8841450,130,13,2020-02-11 09:51:04.287
411,356602000,PLUTON,3ERG,8866022,138,16,2020-01-28 19:59:57.770
412,357216000,REGGAE              ,3FPX3  ,8500408,81,13,
413,370769000,UST-ILIMSK,3EHQ6,8624280,140,16,2020-02-03 14:59:54.773
414,371760000,SEA BLISS           ,3FYY4  ,9682887,180,30,2019-10-05 14:58:35.747
415,538007653,AZZURA              ,V7ZC2  ,9294197,190,32,2019-09-14 04:56:29.233
416,538007915,GAZ HORIZON         ,V7MY8  ,9572563,119,18,2020-01-31 14:53:55.107
417,636019119,SANDRA              ,D5TA3  ,9549669,120,22,2020-01-10 19:59:27.747
418,215562000,EVALUNA             ,9HA2754,9590773,134,19,2020-02-04 14:45:23.687
419,271000261,ZINNET METE         ,TCGH   ,8913320,139,20,2019-09-14 14:58:34.320
420,273314540,FAIR WIND,UGOM,9361976,90,16,2020-01-17 23:59:58.390
421,273315050,ELEKTRA,UAZB,9376608,141,17,2020-02-01 14:59:58.990
422,273318360,ERACLE/DIKE ,UDUV,9376842,136,16,2019-11-12 23:59:45.033
423,273342890,YAZ,UBDM9,9735323,141,16,2020-02-10 14:59:53.760
424,273348530,VODNADZOR MB-423,"",,18,4,2019-11-12 14:59:43.013
425,273352450,VF TANKER-2 ,UBFI3,9640504,139,16,2020-02-11 09:48:36.453
426,273359090,TETHYS              ,UBTG5  ,9517109,141,17,2020-02-07 19:59:56.347
427,273373500,VOLGO-DON 197,UGCD,8959647,138,16,2019-10-08 14:59:43.773
429,273390200,VOLMORE,UBKM6,8865951,107,16,2019-10-11 04:59:56.500
430,273445590,KIZHUCH             ,UBGG7  ,0,140,17,2019-11-09 09:58:28.027
431,353505000,GRIGORY MALOV,H3ZS ,8986365,138,16,2020-02-06 14:58:43.310
432,370228000,MEGA                ,H3QD   ,889157200,107,16,2020-01-20 14:59:50.053
433,511273000,AMUR 2507           ,T8A2232,8721337,118,13,2020-01-13 23:59:39.390
434,577398000,KONAK               ,YJWJ3  ,8933203,108,15,2020-01-26 14:48:42.087
435,620035000,RAOUF H             ,D6A2035,8325535,106,16,2020-01-27 23:59:49.900
436,671874000,RAMA H,5VEU5,8105404,0,0,2019-12-02 23:59:40.087
437,214181713,DOBRYNYA NIKITICH   ,ERQM   ,8942905,138,16,2020-02-02 14:59:51.937
438,214182412,LEONID LEONOV       ,ERXL   ,9057276,89,13,
439,265073467,265073467,,,,,
440,273311240,ARMADA EXPLORER,UHJS,9377042,138,16,2019-11-19 13:32:34.850
441,273313240,OMSKIY-105,UBRU,8866747,108,15,2020-02-02 19:59:51.740
442,273315720,PIONEER,UBTO,8866785,108,15,2020-02-08 14:59:48.317
443,273316460,KUBAN STAR          ,UBNJ8,8515295,28,8,2020-02-11 09:58:30.070
444,273332380,VLADIMIR ZAKHARENKO,UBMK5,9618719,140,17,2020-02-03 14:59:57.477
445,273332410,VIKING,UBFF2,8899988,108,15,2020-01-24 18:44:13.513
446,273349230,VOLARIS-55,UBCG9,8728490,140,16,2020-01-30 14:59:34.473
447,273357420,MEKHANIK EROKHIN,UBDH8,9610262,141,17,2020-02-09 09:59:29.303
448,273372620,SCHS GELATI ,"",0,25,6,2020-02-11 09:59:04.110
449,273374530,273374530,,,,,
450,273375330,273375330,,,,,
451,273383230,BUREVESTNIK,"",,14,4,2019-09-17 14:57:48.047
452,273383940,273383940,,,,,
453,273385100,SHAKHTY,UBHZ,7911507,129,15,2020-02-11 09:57:37.670
454,273389250,273389250,,,,,
455,273391670,ALEXANDRA,"",,12,4,2019-09-14 10:37:09.293
456,273398300,VOLGA-FLOT 6,UBVA ,8745709,118,17,2019-10-31 23:58:15.277
457,273422810,BROTHERS-7          ,UGMQ   ,9035383,123,15,2020-02-11 09:59:39.800
458,273448210,VIKTORIA,,,29,8,2020-01-14 08:20:16.190
459,273452950,273452950,,,,,
460,273459550,IDEL 3,UBIS4,9873113,141,17,2020-02-06 23:59:38.460
461,273459650,VOLGO-BALT 106, UCGP,8230077,114,13,2020-02-08 09:58:40.590
462,351189000,HARATS,3FJA6  ,8721404,115,13,2020-01-30 14:59:47.070
463,457698000,SYBERIA             ,3ENJ9  ,8833881,140,16,2020-01-30 09:59:53.973
464,511963000,HAK                 ,T8A3143,8214889,130,20,2020-02-01 23:59:44.870
465,518721000,OCEAN SPIRIT,E5U2668,9086320,168,26,2019-09-14 19:59:48.043
466,613003575,SOLKA 2,TJMC29,8230120,114,13,2020-02-07 19:59:49.813
467,229938000,SEA SPRINTER        ,9HA2243,9364019,128,16,2020-02-02 04:59:28.293
468,236568000,HOHE BANK           ,ZDJU8  ,9505302,86,12,2019-09-14 23:59:54.440
469,273316470,VOLGONEFT-210,UABC2,0,133,16,2019-10-29 04:59:48.363
470,273319100,ALEXANDER PERESVET,UCBQ,8883226,107,16,2020-02-07 19:59:53.213
471,273332610,TIGRAN MARTIROSYAN  ,UBGF7  ,9394480,99,15,2020-02-10 19:59:01.590
472,273340110,YORK,UFMQ,8935392,108,15,2020-01-30 19:59:55.090
473,273340190,SIG           ,UDKP   ,9735335,141,17,2020-02-09 17:38:17.927
474,273341100,VOLGONEFT-160       ,UHPG   ,0,0,0,2019-10-15 14:59:03.600
475,273358120,VOLGO-DON 139,VD139,8959805,138,17,2019-10-06 10:06:38.190
476,273370930,KHORS,0,,27,6,2020-02-11 09:59:55.860
477,273371620,SCHS1006 ,"",0,23,6,2020-02-11 09:59:57.503
478,273429570,ROSTOV-NA-DONU,UGNT,8971190,139,17,2020-01-03 04:59:44.133
479,273446710,NAVIS-3,UBWR7,9868754,123,16,2020-02-08 14:59:21.670
480,312757000,RELIANCE,V3YW,8872344,106,18,2020-02-08 14:46:54.007
481,312793000,ABDULLATIF          ,V3LR2  ,8902929,142,21,2019-10-09 23:59:27.073
482,356838000,DAYLIGHT            ,HOPJ   ,8230352,114,13,2020-01-31 14:59:47.640
483,374749000,LIRA,3FIH3,8516744,89,12,2019-11-08 19:50:37.070
484,374824000,MV HALISDEMIR       ,3EIS3  ,9517331,120,17,2019-10-28 14:59:32.790
485,457736000,UST-ORDA            ,HPVK   ,8866682,108,15,2020-02-07 23:54:33.080
486,577330000,NEVA                ,YJVH5  ,7818389,85,10,2020-01-23 14:41:19.030
487,667021000,ALTAIR,9LC2000,8943416,108,15,2019-12-25 21:51:07.147
488,671303000,AL HANI             ,5VBT5  ,8314433,109,16,2020-01-11 14:59:42.297
489,677073600,BELFAST             ,5IM836 ,8035166,114,13,2020-01-20 14:58:54.053
490,214182729,SORMOVSKIY-29,ER2729,7324273,0,0,2019-12-19 14:59:56.977
491,273317430,RUSICH-5            ,UBHY   ,9353046,128,16,2020-01-27 23:58:19.837
492,273350860,SANAR-5             ,UBPI4  ,9476783,140,17,2020-02-09 09:59:31.047
493,273356360,ASSIA               ,UBKI5  ,9624304,140,16,2020-01-26 23:59:48.960
494,273371990,"",UBTN8,,15,4,2019-10-21 19:58:37.830
495,273399960,ANGEL R4965FB,"",,14,5,2019-10-19 19:56:59.103
496,273413030,SIRIUS,"",0,30,7,2020-02-11 09:59:03.810
497,273427380,CENTURION2          ,,,13,5,
498,273432260,SEA STAR 1     ,UFTY  ,7811109,37,9,2020-02-11 09:56:31.600
499,273445370,AMETHYST,UDTS,8866761,108,15,2020-02-09 11:58:59.627
500,273448710,NAVIS-4,UBWR8,9868766,123,17,2019-10-02 23:59:45.477
501,273452930,VOSTOK,UHDD,7006675,34,9,2019-12-29 03:14:27.780
502,373484000,M/V SUADIYE,3EXW7,8955524,108,16,2020-01-31 19:59:50.483
503,677075400,ALVADI 1,5IM854,8826163,114,13,2020-01-21 00:00:01.977
504,21250586,21250586,,,,,
505,249142000,CHELSEA 6,9HLS9,9386160,138,17,2020-02-07 23:59:26.337
506,273010101,TEFIDA              ,       ,,9,3,2019-10-09 18:22:27.830
507,273393360,HERMES              ,       ,0,25,5,2020-02-10 11:23:09.293
508,273415410,SLAVYANKA,UHVR,8869969,108,15,2020-01-30 23:59:30.353
509,353296000,ANKA                ,H8OE   ,9057240,90,13,2019-12-05 23:59:17.280
510,511372000,RAINBOW,T8A2443,8230297,114,13,2019-12-04 09:59:14.610
511,616999191,KAPITAN SHYRIAGIN   ,D6GZ2  ,9137234,142,16,2020-01-21 04:59:54.537
512,620269000,MEDAR,3EGI4,8842545,116,13,2020-02-04 14:59:56.537
513,636018116,SELECTA             ,LXNZ   ,9424807,145,20,2020-01-30 23:59:27.143
514,677073400,RODION OSLYABYA     ,ER2758 ,8891560,138,16,2019-12-31 14:59:41.060
515,214181917,BERSERK             ,ERSQ   ,,34,9,2020-02-11 09:59:57.487
516,229811000,SULTAN BEY          ,9HA3631,9437799,100,17,2019-09-23 23:59:08.823
517,273310060,OMSKIY 125          ,UEYC   ,8865937,108,15,2020-01-20 14:57:14.180
518,273311170,VOLGONEFT-105,UIDU,0,133,17,2019-11-26 23:59:47.833
519,273331700,CHALTYR,UBFW,8875097,105,16,2020-01-30 14:59:56.080
520,273332220,OLIMPIA,UBLF5,9482017,127,16,2020-02-03 23:59:45.363
521,273340830,VOLGO-DON 5011,UBGG4,8951310,138,16,2020-01-31 14:59:04.543
522,273348500,VOLGONEFT-259 ,UFTN ,8230871,132,17,2019-09-12 14:59:33.527
523,273350720,KAPITAN KRASNOV,KRASNOV,9584372,140,17,2019-11-12 19:58:12.563
524,273359180,KARAKUZ,UBAJ2,9621558,140,17,2020-02-11 09:45:46.760
525,273359560,VF TANKER-6,UBMI7,9640542,141,17,2020-01-05 23:59:10.687
526,273374080,KOWISSA,-----,,29,8,2020-02-10 23:01:55.490
527,273439420,VOLGONEFT-152,UICF,8898623,133,17,2019-11-24 19:52:47.380
528,273445640,VOLGONEFT-112,UILD,0,132,16,2019-11-11 09:59:04.610
529,372644000,PETRA III           ,3EZN6  ,8902436,182,31,2020-02-11 09:51:15.343
530,518790000,NEPTUNE             ,E5U2737,9011961,100,13,2019-12-28 22:58:55.183
531,538002071,BERENIKE            ,V7GC7  ,9253234,182,27,2019-09-06 15:56:20.967
532,273318240,KAPITAN SKACHKOV,UGXT,8951255,138,17,2019-11-10 14:59:59.500
533,273453680,SORMOVSKIY-48,UBTS9,8226428,114,13,2020-02-09 23:09:50.847
534,273335500,VOLGOGRAD,UFUY,8847260,140,17,2020-02-11 09:59:39.033
535,273343900,VYACHESLAV PANKOV ,UFXW,8848745,109,17,2019-11-27 09:59:58.370
536,423029100,HUSEYN JAVID        ,4JRJ   ,9396658,108,16,2020-01-21 04:59:58.787
537,273430360,BALTIETS,"",,30,6,2020-02-11 09:54:15.910
538,273314020,BOLOGOE   ,UFYB,0,103,12,2019-11-11 14:59:46.020
539,273333930,VOLGONEFT-212,UBQB-2,0,136,16,2019-10-22 04:59:53.950
540,273373380, ALTAIR/PT-82006   ,UBON7 ,0,116,16,2019-11-16 05:00:02.013
541,273375190,VOLOSHSKIY,"",0,29,7,2020-02-11 01:26:33.757
542,273386510,ROMAN2/NIKA1,UBWN4  ,0,139,16,2019-11-15 23:59:40.460
543,273427930,YALTA,UDEK,0,0,0,2019-11-19 13:09:54.220
544,273428740,OLGA                ,UIBY   ,0,84,12,2020-02-11 09:52:20.340
545,273384720,PROF VODYANITSKIY ,UBCO4,7406148,69,12,2019-12-25 14:59:41.263
546,273338500,PINDUSHI            ,UFLG   ,7646918,114,13,2019-10-25 19:59:35.437
547,273343110,SESTRORETSK,UBWJ,7801867,128,15,2020-01-26 14:59:50.237
548,273341110,VIKTOR BORISOV,UBVT,7801908,128,15,2020-02-04 04:55:10.253
549,273441540,PROLETARSK,UBRN,7801910,128,15,2020-02-11 09:55:15.087
550,273347320,BATAYSK             ,UBXE3  ,7911480,130,16,2020-01-29 09:59:46.113
551,312600000,MOHAMMED BEY        ,D6A2556,8110411,119,20,2020-01-27 23:59:56.900
552,214181219,MAR BIANCO,ERLS,8115576,106,17,2020-02-01 04:59:48.823
553,271002143,YILMAZ KAPTAN       ,TCAU2  ,8132598,73,9,2019-09-18 23:59:26.030
554,613003585,SORMOVSKIY-122      ,TJMC41 ,8227410,114,13,2020-02-08 14:59:17.110
555,371685000,VOLGO BALT235       ,TJMC71 ,8230493,114,13,2020-01-16 14:59:35.977
556,273430710,VOLGONEFT-132,UETS,8230766,132,17,2019-09-14 23:59:39.887
557,273340500,VOLGONEFT-268,UBGY ,8230962,133,17,2019-12-05 19:59:45.057
558,677028200,SLAVYANIN           ,5IM382 ,8300169,150,21,2020-02-11 09:50:55.163
559,667001460,NIZAR,9LU2263,8324751,98,16,2019-09-23 23:59:57.683
560,620000003,MECHTA S,D6A003,8419659,119,13,2020-01-28 14:59:44.803
561,373364000,TEMEL REIS          ,HP8349 ,8505642,79,10,2019-12-18 23:59:55.557
562,577408000,MY EFEKAN 2         ,YJWK3  ,8509002,81,11,2019-11-12 23:59:35.343
563,352005000,NAZMIYE ANA         ,HP3149 ,8516598,79,11,2019-11-25 14:59:51.027
564,341862000,VOLARIS-51,V4SK2,8624278,140,16,2020-01-31 14:59:43.780
565,273328880,UGLICHANIN/SOT,UBGL2,8681783,31,10,2020-02-11 09:47:55.240
566,373907000,ULAN-UDE            ,HODK   ,8721478,112,14,2020-01-26 15:10:44.453
567,370182000,ANGARSK,3FOG9,8721507,117,14,2020-02-02 04:59:44.600
568,457704000,BARGUZIN,JVXV6,8725644,114,13,2020-02-04 14:59:14.900
569,273344800,NEFTERUDOVOZ-50M,UFLY,8726155,119,13,2020-01-09 14:39:24.973
570,273344600,KAPITAN PSHENITSIN,UEBQ,8727941,138,17,2020-02-07 23:59:53.320
571,671761000,STAROCHERKASSK      ,5VEF5  ,8728062,114,13,2019-12-02 14:59:26.033
572,518610000,FLORICA,E5U2557,8837904,115,13,2020-02-04 09:59:32.570
573,273339200,VOLGO BALT 203      ,UEHD   ,8841620,114,13,2020-02-11 09:52:19.240
574,371151000,VOLGO BALT 213      ,3FZQ9  ,8841632,112,16,2020-01-26 13:13:34.287
575,373551000,VOLGO-BALT 227      ,3FWO2  ,8841723,114,13,2020-02-06 19:59:28.163
576,667001583,DAY FOREST,9LU2386,8857992,108,14,2019-12-18 23:59:41.893
577,354129000,RIVER GRACE,3EDP7,8865963,139,17,2020-01-30 09:59:43.113
578,273444640,VOLGONEFT-121,UILI,8866034,133,17,2019-11-08 23:59:36.957
579,620150000,DIAMOND C,D6A2150,8866723,108,15,2020-02-04 14:59:38.730
580,273279000,VOLGONEFT-162,UHXB ,8867131,132,16,2019-11-13 12:42:18.007
581,273430620,VOLZHSKIY-44,UBEW,8873489,139,16,2020-02-09 12:14:46.213
582,511315000,A R V I N,T8A2278,8874316,114,13,2019-12-04 09:59:53.370
583,312309000,BAKU WIND,V3IL,8884933,113,14,2020-01-30 19:59:52.570
584,273316640,AVANGARD,UEZE,8889438,108,15,2020-02-04 14:59:16.563
585,273448370,RUBY,UEAO,8897198,108,15,2019-12-28 16:44:18.427
586,273419510,BERYL,UBYP,8899976,108,15,2020-01-30 14:59:50.433
587,518914000,M/V JAZZ            ,E5U2861,8903026,99,13,2019-11-05 23:59:11.080
588,667509000,BADE                ,LC2088 ,8932297,92,15,2020-01-26 12:59:14.340
589,273427610,CORAL,UBKJ,8932302,108,15,2020-02-07 14:59:12.203
590,616606000,CATHARINE,D6EC7,8942577,138,16,2019-12-06 14:59:49.400
591,273423810,VOLGO-DON 5047,UEVG   ,8943167,138,16,2019-10-07 23:58:38.230
592,273421560,BEGEY,UDZQ,8943210,86,12,2019-09-14 23:59:28.563
593,273437770,AZOV,UHDR,8943260,85,12,2020-01-29 04:59:12.343
594,273430720,OMSKIY-99,  UAOH,8943399,105,15,2020-01-30 14:59:26.273
595,273393450,SOBRAY,UCOS,8949367,138,16,2020-02-04 14:59:48.950
596,248854000,APACHE              ,9HTX6  ,8955586,139,16,2020-02-08 19:59:52.933
597,273440820,VOLGO-DON5021,UEVA,8955873,138,16,2019-11-10 14:59:56.077
598,273369070,VOLGO-DON 107,VD107,8956229,138,17,2019-10-10 19:59:31.863
599,273444650,VOLGO-DON 175,VD175,8959594,138,15,2019-10-10 04:57:51.827
600,273432580,VOLGO-DON 123,UAWC3,8959996,138,17,2019-10-09 23:59:34.793
601,511367000,CHALSI              ,T8A2438,8963181,138,16,2020-02-07 19:59:27.310
602,352646000,PETR HAMITOV,3FOO7,8989214,143,17,2020-02-03 14:59:56.090
603,214182718,KAROL WOJTYLA       ,ER2718 ,9016454,70,12,2020-02-11 09:58:39.870
604,273384210,NOVOCHERKASSK,UBVN3  ,9083328,117,17,2020-02-10 23:59:37.983
605,273338780,MERLE,UBOK4,9106936,88,13,2019-12-06 19:59:53.263
606,352682000,ATHLETIC            ,HP4587 ,9109237,38,10,2020-01-23 15:19:44.467
607,273442040,BROTHERS-5 ,UBHB,9109823,122,15,2020-02-08 14:59:19.233
608,273342000,SALSK,UCRA,9133197,140,16,2020-01-27 23:59:59.383
609,273338220,HILAMAYA,UBMF7,9133903,140,16,2020-01-14 04:58:33.610
610,355969000,NECO K              ,3FCD3  ,9146053,114,20,2019-11-25 23:59:46.250
611,312711000,HERCULES            ,V3QY9  ,9155248,105,18,2019-11-22 19:49:55.443
612,511011035,SUN UNICORN,T8XQ,9178422,99,17,2020-02-08 23:56:27.533
613,312487000,MERAY GLYFADA       ,V3YP2  ,9221645,171,28,2019-09-23 23:59:38.813
614,636017772,MASTRO MITROS       ,D5MQ5  ,9228071,179,32,2019-09-19 19:47:18.840
615,249393000,SIRINA,9HQZ9,9230127,190,32,2019-09-23 14:52:01.233
616,273448000,ARMADA LEADER,UAWD,9260483,138,16,2020-02-11 09:54:11.510
617,273447030,FARIZ ISMAILKHANOV  , UFNK,9268344,139,17,2020-02-11 09:50:35.963
618,311000611,KAREWOOD BRAVE      ,C6CY8  ,9281516,127,16,2020-01-17 23:58:42.597
619,341345000,NEVADO-33,V4SF3,9327176,89,14,2020-02-09 21:01:25.880
620,273310040,NEVADO-34,UGTC,9327188,89,15,2020-02-01 14:59:20.703
621,273316430,RUSICH-4            ,UBFO   ,9331799,128,16,2019-12-06 09:59:36.543
622,273430870,GENERAL HAZI ASLANOV,UEJC,9333577,139,15,2020-02-11 09:48:37.243
623,565242000,BELGRAVIA           ,S6HE3  ,9341897,120,19,2020-01-28 09:59:34.890
624,423059100,SHAIR SABIR,4JRK,9348326,108,17,2020-02-11 09:53:04.183
625,273354040,RUSICH-11           ,UCLM   ,9368259,128,17,2020-02-08 09:59:31.990
626,256552000,CHELSEA 4,9HXC8,9386146,137,16,2020-02-06 19:59:26.143
627,249323000,AZOV CONCORD,9HPL9,9387748,141,18,2020-02-10 04:00:12.180
628,273318380,KARELIS-52          ,UBME9  ,9433690,108,16,2020-01-27 09:59:53.627
629,273358760,SANAR-3             ,UBPI2  ,9457804,140,17,2020-02-10 19:59:45.953
630,229322000,KAPITAN CHEKHA,9HA3231,9462859,139,17,2020-02-02 14:59:52.043
631,273344330,TITAN               ,UBDG4,9517070,141,16,2020-02-07 14:59:55.233
632,273353050,JAPETUS,UBOG9,9517094,141,16,2020-01-03 04:59:44.387
633,273355800,DAFNE,UBKG6,9540340,140,16,2020-02-06 14:59:42.170
634,273359620,KAPITAN ZAGRYADTSEV,"",9584360,140,17,2019-10-28 19:59:43.817
635,273356250,KAPITAN KANATOV,"",9584437,140,17,2019-11-27 14:57:06.680
636,273352720,CLOE,UBFH4,9593921,140,16,2020-02-07 14:58:39.593
637,273358860,VF TANKER-8,UGBI,9640566,141,17,2020-01-20 14:46:07.723
638,249618000,ELAZIZ              ,9HA4316,9674933,175,17,2020-02-10 19:59:57.627
639,273359580,TRUVOR,UBFJ9,9676230,141,17,2020-02-08 14:59:42.347
640,273375540,PORTOVYI-101,UBAN2,9677507,19,10,2020-02-11 09:59:49.467
641,249710000,KIOWA               ,9HA4345,9788095,140,17,2020-02-02 04:59:57.107
642,273413650,TOPAZ DON,UBVH,9811581,123,16,2019-09-30 04:59:19.167
643,273417670,TOPAZ SVIR,UBTG,9812212,123,16,2019-10-29 04:59:04.633
644,273427880,TOPAZ VOLGA,UIAN,9816971,123,16,2019-10-29 14:58:40.790
645,273398340,EDINIY,UCWD,9831622,120,15,2020-02-11 09:51:23.450
646,273398850,SVYAT.KNYAZ VLADIMIR,UBZP7,9838864,132,17,2020-02-10 14:59:57.643
647,273458610,IDEL 2,UBCS5,9873101,141,17,2020-02-10 14:59:46.123
648,312183000,ARIEL,V3GO,9879557,30,12,2020-02-11 09:59:54.057
649,371195000,AMUR 2505           ,3EZM   ,8721313,115,14,2020-02-11 09:58:20.300
